Song Group,Video ID,Video Name
Majorettes Sideline,T7JnExFjDPo,2002-2003 Vermilion Sailor Marching Band - Majorettes Sideline
Majorettes With 8th Graders,ojkZ5mkoNCU,2000-2001 Vermilion Sailor Marching Band - Majorettes With 8th Graders
Marches In,8kXLJ-IX918,1990 Vermilion Sailor Alumni Band - Marches In
Marches off the Field,909tCYnCcgw,1986 Vermilion Sailor Alumni Band - Marches off the Field
Marching at Disney,gKZryFUJtGM,2002-2003 Vermilion Sailor Marching Band - Marching at Disney
Marching At Disney,-XQMaifJdzo,1998-1999 Vermilion Sailor Marching Band - Marching At Disney
Marching Band,xABw3FVq4J4,"1990-1991 Sailorway Middle School Marching Band  - Woolybear Parade   Vermilion, OH"
Marching Band In Review Concert,0SvkK2WsABg,2000-2001 Vermilion Sailor Marching Band - Marching Band In Review Concert
Marching Band In Review Concert Highlights,70aYLBWieMk,2002-2003 Vermilion Sailor Marching Band - Marching Band In Review Concert Highlights
Marching In,viasoNwwQ6E,1985-1986 Vermilion Sailor Marching Band - Marching In - Vermilion Sailor Marching Band Festival
Marching In,Usr3JVCkCso,1985-1986 Vermilion Sailor Marching Band - Marching In - Amherst High School Showcase of Bands
Marching In,odg-t59AIvw,1988 Vermilion Sailor Alumni Band - Marching In
Marching In,lUAWOEVQffU,1991-1992 Vermilion Sailor Marching Band - Marching In - Senior Night
Marching In,Dx8FxIWDFdE,1992-1993 Vermilion Sailor Marching Band - Marching In - V John Adams
Marching In,ypjfxmfL6Tk,1992-1993 Vermilion Sailor Marching Band - Marching In - 10-25-92
Marching In,vnq1v99Jq3Y,1995-1996 Vermilion Sailor Marching Band - Marching In  - Vermilion Sailor Band Festival - 9-30-1995
Marching In,ifQfJ8YUZog,1995-1996 Vermilion Sailor Marching Band - Marching In
Marching In,0xE3-lOmffk,1997-1998 Vermilion Sailor Marching Band - Marching In  - With 8th Grade
Marching In,k2zc5-Nv47o,1998-1999 Vermilion Sailor Marching Band - Marching In
Marching In,OzpMzqvUv2s,2000 Vermilion Sailor Alumni  Band - Marching In
Marching In,4Ow3lvQm0Mo,2002-2003 Vermilion Sailor Marching Band - Marching In - Anthony Wayne
Marching In,ZnXgcLPn_Mw,2002-2003 Vermilion Sailor Marching Band - Marching In  - Midpark Festival
Marching In,p1Lh7yHzB9M,2002-2003 Vermilion Sailor Marching Band - Marching In - Anthony Wayne High School Showcase of Bands
Marching In,Je0IXvPdApQ,2003-2004 Vermilion Sailor Marching Band - Marching In
Marching In,OXYcFKrbTH0,2005-2006 Vermilion Sailor Marching Band - Marching In
Marching In,jMaJCNHVqeY,2007 Vermilion Sailor Alumni Band - Marching In - Fight Song
Marching In,ebym20XDtmw,2017-2018 Vermilion Sailor Marching Band - Marching In
Marching In,UfDtbDudpR4,2018-2019 Vermilion Sailor Marching  Band  - Marching In
Marching In,7Yy0rCmpr8g,2019 Vermilion Sailor Alumni Band - Marching In
Marching In,ablJQaPXDjE,2021 Vermilion Sailor Alumni Band - Marching In
Marching In,6vr62QbWsTo,2023 Vermilion Sailor Alumni Band - Marching In
Marching In at VHS Band Festival,mR5kx0ZFzmI,2017-2018 Vermilion Sailor Marching Band - Marching In at VHS Band Festival
Marching In Front of Stands,zLiYGCflkfE,1993-1994 Vermilion Sailor Marching Band - Marching In Front of Stands  - VHSMarching Band Festiv
Marching In Front of The Stand,5FXZ7j83OJI,1993-1994 Vermilion Sailor Marching Band - Marching In Front of The Stand  -  V John Adams
Marching In Front Of the Stand,cKZO0NwctUo,1993 Vermilion Sailor Alumni Band - Marching In Front Of the Stand
Marching In Front of The Stands,WrnYmtPlg-M,1991-1992 Vermilion Sailor Marching Band - Marching In Front of The Stands - Vermilion Band Festival
Marching In Front of The Stands,t8IjItVe3bQ,2016-2017 Vermilion Sailor Marching Band - Marching In Front of The Stands
Marching In Front of the Stands,XmQvi9W6PG0,1991 Vermilion Sailor Alumni Band - Marching In Front of the Stands - Tape 2
Marching In Front Of The Stands,5PQDjBgGqkM,1993-1994 Vermilion Sailor Marching Band - Marching In Front Of The Stands -  Bay Festival
Marching Off,gg4w0lPO7FE,2004-2005 Vermilion Sailor Marching Band - Marching Off - Homecoming Ceremony
Marching On The Field,5XKkrXK6ttY,2004-2005 Vermilion Sailor Marching Band - Marching On The Field - Homecoming Ceremony
Marching Out,2D9zwN2WrNI,2002-2003 Vermilion Sailor Marching Band - Marching Out
Marching Out 3,w1VtJE5bMAk,2018-2019 Vermilion Sailor Marching  Band  - Marching Out 3
Mass Band,bfpy3OQOBNM,2002-2003 Vermilion Sailor Marching Band - Mass Band - Anthony Wayne
Mass Band Practice,JnqCiWNbQuw,2002-2003 Vermilion Sailor Marching Band - Mass Band Practice - Anthony Wayne
Memorial Day,xNWuRplEAhY,2004-2005 Vermilion Sailor Marching Band - Memorial Day
Memorial Day Part 1,2PbSrDebPUI,2010-2011 Vermilion Sailor Marching Band - Memorial Day Part 1
Memorial Day Part 2,JoetrAPK1gw,2010-2011 Vermilion Sailor Marching Band - Memorial Day Part 2
Misc,97RlG1ePDLA,1988-1989 Vermilion Sailor Marching Band - Misc
Misc In The Stands,3TDJfnJWPz4,1991-1992 Vermilion Sailor Marching Band - Misc In The Stands
Misc In The Stands,_eCMU6LvHg8,1991-1992 Vermilion Sailor Marching Band - Misc In The Stands - Vermilion
Misc Majorette Footage,Uq8hko40WeQ,1995-1996 Vermilion Sailor Marching Band - Misc Majorette Footage
Missing In Action,wZmcNZVOzdY,1988-1989 Vermilion Sailor Marching Band - March From Missing In Action - Vermilion
Missing In Action,EsG2B6RnteA,1988-1989 Vermilion Sailor Marching Band - March From Missing In Action - Elyria
Missing In Action,ogommi0zECo,1992-1993 Vermilion Sailor Marching Band - Missing In Action - Full Show 1
Missing In Action,CHigjRSIlBc,1992-1993 Vermilion Sailor Marching Band - Missing In Action - Full Show 2
Missing In Action,649gT8tCPy8,1992-1993 Vermilion Sailor Marching Band - Missing In Action - Full Show 3
Missing In Action,E7DqJBJ2cO4,1992-1993 Vermilion Sailor Marching Band - Missing In Action - Full Show 4
Music From the TV Series Paper Dolls,dR9UjDsTwLE,1985-1986 Vermilion Sailor Marching Band - Music From the TV Series Paper Dolls
Music practice 2012 Sept 22,JRlsCYAjF8Y,2012 Vermilion Sailor Alumni Band - Music practice 2012 Sept 22
Na Na Na,jBw0Iqk8sKQ,1999-2000 Vermilion Sailor Marching Band  - Na Na Na - In Stands
NATOFEST 2013,3B_2WClAoUA,2013-2014 Vermilion Sailor Marching Band - NATOFEST 2013
News Clip,HtK6uUxUKuM,2008-2009 Vermilion Sailor Marching Band  -  News Clip -  Friday Night Touchdown Vermilion
of 1994 30th Reunion 9/14/24 In Memoriam Video,yPJQHG4SaX8,Vermilion High School Class of 1994 30th Reunion 9/14/24 In Memoriam Video
On The Band Bus,e6C6jLw93xY,1985-1986 Vermilion Sailor Marching Band - On The Band Bus
On The Bus,YtKOUNZ3T-I,1986-1987 Vermilion Sailor Marching Band - On The Bus
Opener,w1EOoq-YGh8,1987-1988 Vermilion Sailor Marching Band - Opener - Vermilion
Opener,xNbcu60P5Vo,1991 Vermilion Sailor Alumni Band - Opener
Opener,DJ9ad52Y53k,2016 Vermilion Sailor Alumni Band - Opener
Opener Anthony Wayne Band Festival,4kBCZzVDwfQ,1994-1995 Vermilion Sailor Marching Band Opener Anthony Wayne Band Festival
Opening Number,DtfrhlPtL7c,1987-1988 Vermilion Sailor Marching Band - Opening Number - Williamsburg
Paimpol France Ceremony,EuvDIH79tII,1993-1994 Vermilion Sailor Marching Band -  Paimpol France Ceremony - Vermilion Ohio
Parade,hP1a9jkS1DA,1987-1988 Vermilion Sailor Marching Band - Parade - Williamsburg
Parade,SFG4fLUGQ0s,2004-2005 Vermilion Sailor Marching Band - Parade - Memorial Day
Pat,i1Ht7rbMG54,2004-2005 Vermilion Sailor Marching Band - Pat
Performance Source Tape,vYK_TKxeNtA,1992-1993 VHS Sailor Marching  - Performance Source Tape
Performances,1uGSEg1j4ck,1986-1994 Vermilion Sailor Alumni Band Performances
Picnic,fSfBbxa5sUs,2000-2001 Vermilion Sailor Marching Band - Picnic
Pom Pom Routine,3kXFHMz7TAc,1997-1998 Vermilion Sailor Marching Band - Pom Pom Routine  - In Front of Stands
Portion of Pregame,3j2xB_4fYoU,2005-2006 Vermilion Sailor Marching Band - Portion of Pregame
Practice,kviajvNUaJU,1993-1994 Vermilion Sailor Marching Band - Practice
Practice,7XUrxKBF6yQ,1997 Vermilion Sailor Alumni Band - Practice
Practice,3qjjgEGxSzA,2010 Vermilion Sailor Alumni Band -  Practice - Basin St  Blues
Practice,IK3gN375RlM,2023 Vermilion Sailor Alumni Band - Practice
Pregame,RQjNNpdMayw,1990-1991 Vermilion Sailor Marching Band - Pregame
Pregame,TpH5gJic-V8,1991-1992 Vermilion Sailor Marching Band - Pregame
Pregame,mzgVKcSH0BU,1992-1993 Vermilion Sailor Marching Band - Pregame - V John Adams
Pregame,Ta7kddtRdgI,1993-1994 Vermilion Sailor Marching Band - Pregame  -  V North Ridgeville
Pregame,FVW3mXGlzEo,1993-1994 Vermilion Sailor Marching Band - Pregame  -  V John Adams
Pregame,SHOuMQ50CZE,1993-1994 Vermilion Sailor Marching Band - Pregame - V Amherst
Pregame,dmth4vvu5Vk,1994-1995 Vermilion Sailor Marching Band - Pregame
Pregame,6xnytnuBjoQ,1995-1996 Vermilion Sailor Marching Band - Pregame
Pregame,SeotbP_7dZc,1996-1997  Vermilion Sailor Marching Band - Pregame - Firelands
Pregame,IUZD_T9JZ_8,1997-1998 Vermilion Sailor Marching Band - Pregame - With 8th Grade
Pregame,Y_E9V0ycXxw,1997-1998 Vermilion Sailor Marching Band - Pregame
Pregame,DMy22EBVAug,1999-2000 Vermilion Sailor Marching Band  - Pregame
Pregame,G62Tu-GIY9E,1999-2000 Vermilion Sailor Marching Band  - Pregame - Fight Song
Pregame,DHQKaaRsXpI,2014-2015 Vermilion Sailor Marching Band - Pregame - V Fairview 9/5/14
Pregame,OEfkCI_PoCI,2014-2015 Vermilion Sailor Marching Band - Pregame - V Valley Christian 10/10/14
Pregame,G0gkM0ZuPlE,2016-2017 Vermilion Sailor Marching Band - Pregame
Pregame,HVG9qh0S6Hk,2018-2019 Vermilion Sailor Marching  Band  - Pregame
Pregame,4wLRh1a0CMk,2022-2023 Vermilion Sailor Marching Band - Pregame - 10-21-2022
Pregame,RBGsg0IzEC0,2022-2023 Vermilion Sailor Marching Band - Pregame - 9-23-2022
Pregame,rnvLxNaQIEw,2022-2023 Vermilion Sailor Marching Band - Pregame - 9-16-2022
Pregame,Pthtb9fHgzg,2022-2023 Vermilion Sailor Marching Band - Pregame - 9-9-2022
Pregame,Qu0Qfqme5J8,2022-2023 Vermilion Sailor Marching Band - Pregame - 9-2-2022
Pregame 2,8kbUFb12aus,2018-2019 Vermilion Sailor Marching  Band  - Pregame 2
Pregame Marching on and VHS Fight,uxW3zD2sUas,2014-2015 Vermilion Sailor Marching Band - Pregame Marching on and VHS Fight
Pregame Portion,3iW0katpWOc,1998-1999 Vermilion Sailor Marching Band - Pregame Portion
Pregame Portion,r35dYV9cihc,2002-2003 Vermilion Sailor Marching Band - Pregame Portion
Preparing For Band Festival,v9a-ZMyswjI,1995-1996 Vermilion Sailor Marching Band - Preparing For Band Festival
Preparing For The Woolybear Parade,DbX4NH3fp9M,1992-1993 Vermilion Sailor Marching Band - Preparing For The Woolybear Parade
Preparing For Woolybear,SoIUuSF8qlw,1995-1996 Vermilion Sailor Marching Band - Preparing For Woolybear
Preparing For Woolybear Parade,wu85Gc-XOi8,1998-1999 Vermilion Sailor Marching Band - Preparing For Woolybear Parade - 10-5-98
Preseason,GtAmH-8JS28,1999-2000 Vermilion Sailor Marching Band  - Preseason
Preseason,gzjr0yvFN9g,1999-2000 Vermilion Sailor Marching Band  - Preseason - Unknown
Preseason,bRAd0QWTMbw,1999-2000 Vermilion Sailor Marching Band  - Preseason  - Unknown 2
Preseason Practice,OqxpEsStu98,1991-1992 Vermilion Sailor Marching Band - Preseason Practice
Preseason Practice,lkjJRfG4sZw,1992-1993 Vermilion Sailor Marching Band - Preseason Practice
Preseason Practice,YWYtybyezbI,1993-1994 Vermilion Sailor Marching Band - Preseason Practice
Preseason Practice,snFQ6O_Si-E,1995-1996 Vermilion Sailor Marching Band - Preseason Practice - 8-29-1995
Preseason Practice,ziTRXSf8UmM,1995-1996 Vermilion Sailor Marching Band - Preseason Practice
Preseason Practice,JudTXJ-THfI,1997-1998 Vermilion Sailor Marching Band - Preseason Practice
Preseason Practice,saQSGQN7NSs,2000-2001 Vermilion Sailor Marching Band - Preseason Practice
Preseason Practice,QAv0zv5Fj8Y,2002-2003 Vermilion Sailor Marching Band - Preseason Practice
Preseason Practice,_8P3FSW17nM,2003-2004 Vermilion Sailor Marching Band - Preseason Practice
Preseason Practice,yO-82S240XI,2004-2005 Vermilion Sailor Marching Band - Preseason Practice
Preseason Practice,r-xRWS8WZK0,2005-2006 Vermilion Sailor Marching Band - Preseason Practice
Preseason Practice Footage,MfNtoEhj8GU,1990-1991 Vermilion Sailor Marching Band - Preseason Practice Footage
Preview Night,KbnG-ERpflY,1998-1999 Vermilion Sailor Marching Band - Preview Night -  Marching In
Preview Night,TWJR1ZuS9qU,1998-1999 Vermilion Sailor Marching Band - Preview Night
Record,ZcQMCdxNY48,1958-1959 Vermilion Sailor Marching Band Record
Rudolph The Red Nose Reindeer,tmJUIEijfUA,1989-1990 Vermilion Sailor Symphonic Band - Rudolph The Red Nose Reindeer
Rudolph The Red Nose Reindeer,wTk-tAjdGUk,1989-1990 Vermilion Sailor Jazz Band - Rudolph The Red Nose Reindeer - Vermilion High School
s,1HVZ8iIRPd4,Vermilion Sailor Marching Bands - Misc 1
Sandusky Drum Off,SLipsxHHDNE,2003-2004 Vermilion Sailor Marching Band - Sandusky Drum Off
Sandusky Harbor Marina Concert,MSVtKeLz8uI,VCMA - Sandusky Harbor Marina Concert - 7-12-2008
Santa Clause Is Coming To Town,-3wvOcaKd4g,1989-1990 Vermilion Sailor Jazz Band - Santa Clause Is Coming To Town - Midway Mall
Script VHS,k0alkw97PJA,1997-1998 Vermilion Sailor Marching Band  - Script VHS  - Vermilion Sailor Band Festival
Second Festival Show,Xy7pwYOprpU,1990-1991 Vermilion Sailor Marching Band - Second Festival Show
Second Song,maobVXmJRvY,1991 Vermilion Sailor Alumni Band - Second Song
Second Source,oGb6P5KOQjQ,2000-2001 Vermilion Sailor Marching Band - Second Source - Unknown 5
Second Source,kUdjI21SbjI,2000-2001 Vermilion Sailor Marching Band - Second Source - Show 4
Second Source,XSc1eCCtUiE,2000-2001 Vermilion Sailor Marching Band - Second Source - Show 3
Second Source,ftjJpUiBOXY,2000-2001 Vermilion Sailor Marching Band -  Second Source - Show 2
Second Source,Bqgg33f0khE,2000-2001 Vermilion Sailor Marching Band - Second Source - Show 1
Second Source,whvzhFEY-z8,2000-2001 Vermilion Sailor Marching Band - Second Source - Senior Show
Second Source,0d7hjcdRcp0,2000-2001 Vermilion Sailor Marching Band - Second Source - Senior Show - Unknown
Second Source,SamTxaAQCLs,2001-2002 Vermilion Sailor Marching Band - Second Source - Show 2 - Unknown
Second Source,QAYz1sC2D8s,2001-2002 Vermilion Sailor Marching Band - Second Source -  Show 1 - Unknown 3
Second Source,OJzhejXPUFw,2001-2002 Vermilion Sailor Marching Band - Second Source - Show 2 - Unknown 2
Second Source,9JwBwlK-Fpk,2001-2002 Vermilion Sailor Marching Band - Second Source - Show 2 -Unknown 3
Second Source,tiJgA0KFfGk,2001-2002 Vermilion Sailor Marching Band - Second Source - Show 3 - Opener
Second Source,tjCa1ebqRYM,2001-2002 Vermilion Sailor Marching Band - Second Source - Show 3 - Riverdance
Second Source,hkDTP5vE4o8,2001-2002 Vermilion Sailor Marching Band - Second Source - Show 4 - Riverdance
Second Source,WF8fS_-JadQ,2001-2002 Vermilion Sailor Marching Band - Second Source - Show 1  -Unknown 2
Second Source,aaEPYQm5p9g,2001-2002 Vermilion Sailor Marching Band - Second Source - Show 1 -Unknown 1
Second Source,q-MJ1T2euA4,2002-2003 Vermilion Sailor Marching Band - Second Source - Show 3
Second Source,jcH_YYkNX1w,2002-2003 Vermilion Sailor Marching Band - Second Source - Show 2
Second Source,nhTXYPCXO7k,2002-2003 Vermilion Sailor Marching Band - Second Source - Marching Out
Second Source,pULW6jatjS8,2002-2003 Vermilion Sailor Marching Band - Second Source - Senior Show - Unknown
Second Source,zYUZuYo0jpg,2002-2003 Vermilion Sailor Marching Band - Second Source -  Senior Show
Second Source,bqFDgBjWEzc,2002-2003 Vermilion Sailor Marching Band - Second Source - Show 1
Second Source,lG7j5aDIeLc,2002 Vermilion Sailor Alumni Band - Second Source - Marching In
Second Source,p7RhvFfiJvE,2002 Vermilion Sailor Alumni Band - Second Source - Full Show
Second Source,HzQ1SejDnW8,2003 Vermilion Sailor Alumni Band -  Second Source - Full Show
Second Source,AGxW7467EXw,2003 Vermilion Sailor Alumni Band -  Second Source - Full Show
Second Source,E-fwukGLr-o,2003 Vermilion Sailor Alumni Band -  Second Source - Full Show
Second Source,QGZVIa9UYNY,2003-2004 Vermilion Sailor Marching Band - Second Source - VHS Band Festival Show
Second Source,PDMdpSKuTVk,2003-2004 Vermilion Sailor Marching Band - Second Source  - VHS Band Festival - Hey Pachuko
Second Source,fJyBhehkVYE,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 3
Second Source,BkxLPbJCDAQ,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 3 - Closer
Second Source,csoOQ89xPIg,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 2
Second Source,P56CMaQFz34,2003-2004 Vermilion Sailor Marching Band - Second Source  - Senior Show
Second Source,-pyVHldkNUM,2003-2004 Vermilion Sailor Marching Band - Second Source  -  Show 2 - Hey Pachuko
Second Source,CkCpW8TbZiM,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 1
Senior Cheer,-yLyDPgX-pc,1991-1992 Vermilion Sailor Marching Band - Senior Cheer
Senior Cheer,pfN2UO9Nn68,1991-1992 Vermilion Sailor Marching Band - Senior Cheer - First Home Game
Senior Cheer,yuEBGocAcms,1992-1993 Vermilion Sailor Marching Band - Senior Cheer - V John Adams
Senior Cheer,wqAJkpyEMOE,1993-1994 Vermilion Sailor Marching Band - Senior Cheer
Senior Cheer,sdlaN0kan1o,1993-1994 Vermilion Sailor Marching Band - Senior Cheer
Senior Cheer,w75yyjW6AHc,1994-1995 Vermilion Sailor Marching Band - Senior Cheer
Senior Cheer,KUvreoPt0-8,1995-1996 Vermilion Sailor Marching Band - Senior Cheer
Senior Cheer,IM4iDqFeISU,1996-1997 Vermilion High School Marching Band  - Senior Cheer
Senior Cheer,j_lF683fHC4,2000-2001 Vermilion Sailor Marching Band - Senior Cheer
Senior Cheer,y6jV0AKsRwA,2002-2003 Vermilion Sailor Marching Band - Senior Cheer
Senior Night,ZihxQJ__Qlw,1986-1987   Senior Night - Playoff Game
Senior Show,EizpWKCAdj0,1986-1987 Vermilion Sailor Marching Band - Senior Show
Senior Show,SNe7VoAZKVE,1987-1988 Vermilion Sailor Marching Band - Senior Show - Vermilion
Senior Show,DDWjyBRCgjI,1993-1994 Vermilion Sailor Marching Band - Senior Show  - V Sandusky
Senior Show,HJ2MdmBxfEY,1994-1995 Vermilion Sailor Marching Band - Senior Show
Senior Show,-AIP7wtxPCQ,1996-1997 Vermilion High School Marching Band - Senior Show
Senior Show,cWEtadG-emw,1999-2000 Vermilion Sailor Marching Band - Senior Show
Senior Show,7kJSmF8e43s,2005-2006 Vermilion Sailor Marching Band - Senior Show
Senior Show Fanfare,Wc4OaRkXRLA,2011-2012 Vermilion Sailor Marching Band - Senior Show Fanfare
Seniors,Zp8xm2RZfS0,2000-2001 Vermilion Sailor Marching Band - Seniors
Seniors Practicing,7bOceBqTzo8,1998-1999 Vermilion Sailor Marching Band - Seniors Practicing
Seniors Walking the 50,QRSo120K18s,2000-2001 Vermilion Sailor Marching Band - Seniors Walking the 50 - Senior Show
Show,Zbsp0krLuB0,1987 Vermilion Sailor Alumni Band Show
Show,9O1bfo29ubM,1988 Vermilion Sailor Alumni Band Show
Show,6eLhzI6DPOU,1989 Vermilion Sailor Alumni Band Show
Show,DCcUg8oepMU,1990 Vermilion Sailor Alumni Band Show
Show,gK8LYx3jWgE,1991 Vermilion Sailor Alumni Band Show
Show,xnJVQ0gXeU0,1992 Vermilion Sailor Alumni Band Show
Show,JbOIMzpJF0I,1993 Vermilion Sailor Alumni Band Show
Show,-eVfNRE6pcs,1994 Vermilion Sailor Alumni Band Show
Show,hAajlw8VjPg,2002 Vermilion Sailor Alumni Band Show
Show 5,h5OT7oEwgWE,2003-2004 Vermilion Sailor Marching Band -- Show 5
Show 5,ZJxcqag3vkM,2003-2004 Vermilion Sailor Marching Band -- Show 5 - Seargeant Peppers   Little Help From My Friends
Show 6,_vufbn3ks8U,2003-2004 Vermilion Sailor Marching Band -- Show 6 - Opener
Show 6,vP9Z-h413SI,2003-2004 Vermilion Sailor Marching Band - Show 6
Sideline,PLJ1wPPOgNU,1993-1994 Vermilion Sailor Marching Band - Sideline
Sideline,B-u8DWgTqKU,1997-1998 Vermilion Sailor Marching Band  - Sideline
Sideline Footage,pOZV3N2HWxA,1997-1998 Vermilion Sailor Marching Band - Sideline Footage
Sideline Footage,0p_dqNLrItI,1998-1999 Vermilion Sailor Marching Band - Sideline Footage
Sideline Footage,tN2K8zZ3SgM,1998-1999 Vermilion Sailor Marching Band - Sideline Footage - Rittman Show   10-18-98
Sideline Footage,JrP4K136x_M,2008 Vermilion Sailor Alumni Band -  Sideline Footage
Sleigh Ride,Z0Zj_59DAFs,1989-1990 Vermilion Sailor Symphonic Band - Sleigh Ride
Slideshow,PKcDVAKrMjw,1999-2000 Vermilion Sailor Marching Band  - Slideshow
Slideshow,3uy4m2UiNhk,2002-2003 Vermilion Sailor Marching Band - Slideshow
Slideshow,tNkLkYKcygE,2005-2006 Vermilion Sailor Marching Band - Slideshow
Slideshow,ltFA-G1Piog,2006-2007 Vermilion Sailor Marching Band - Slideshow
Snaking the Field,SZJNvNPqBKU,1992-1993 Vermilion Sailor Marching Band - Snaking the Field
Snaking the Field,_Opdp0O4gOs,2016-2017 Vermilion Sailor Marching Band - Snaking the Field
Snaking The Field,S2ayYhAXRtY,2014-2015 Vermilion Sailor Marching Band - Snaking The Field - V Valley Christian 10 10 14
Sophomore Class,T7IpxqkenUs,2013-2014 Vermilion Sailor Marching Band  -  Sophomore Class - Band Review
Source Tape,hgfO4D5PbBE,1985-1986 Vermilion Sailor Marching Band - Source Tape
Source Tape,oINaVvkAwSo,1993-1994 Vermilion Sailor Marching Band - Source Tape
Source Tape,HWJOxLggX8M,2000-2003 Vermilion Sailor Marching Band Source Tape
Stand and Play Performance,GTqv4BdenjM,1987-1988 Vermilion Sailor Marching Band - Stand and Play Performance - Williamsburg
Support and Band Moms,fY79AV1koNs,2000-2001 Vermilion Sailor Marching Band - Support and Band Moms
The Band Banquet,-ZsRYAiiIdA,1997-1998 Vermilion Sailor Marching Band - The Band Banquet
The Christmas Song,yIai5WFcX7k,1989-1990 Vermilion Sailor Jazz Band - The Christmas Song - Midway Mall
There's No Business Like Showbusiness,SV643BytLhU,1988 Vermilion Sailor Alumni Band - There's No Business Like Showbusiness - Lullabye of Broadway
Third Number,aHtkd3ZZd_8,1991 Vermilion Sailor Alumni Band - Third Number
Third Number,ZYs889GYsIw,1992 Vermilion Sailor Alumni Band - Third Number
Through The Years,IGZOJ64LuWs,Vermilion Sailor Marching Band Through The Years
Trashing The Cans,vF8VNkdhQOE,2003-2004 Vermilion Sailor Marching Band - Trashing The Cans
Unknown,Luufw95bFck,1994-1995 Vermilion Sailor Marching Band - Unknown
Unknown,KqlotDYq5lI,2018-2019 Vermilion Sailor Marching Band - Unknown
Unknown 2,F07VS-roVUk,1995-1996 Vermilion Sailor Marching Band - Unknown 2 - Band In Review
Unknown Christmas Song,umeGwvqCZ7Q,1989-1990 Vermilion Sailor Symphonic Band - Unknown Christmas Song
Unknown Closer,WhsjLV7OZao,1985-1986 Vermilion Sailor Marching Band - Unknown Closer - Homecoming
Unknown Corner Drill,zkwxd5CU43Q,1986-1987 Vermilion Sailor Marching Band - Unknown Corner Drill
Unknown Middle,1Omp_31ZDFs,1985-1986 Vermilion Sailor Marching Band - Unknown Middle - Full Show 1
Unknown Middle Number,gRdNGyPJiWE,1985-1986 Vermilion Sailor Marching Band - Unknown Middle Number - Homecoming
Unknown Number,RATiiu42p48,1985-1986 Vermilion Sailor Marching Band - Unknown Number
Unknown Number,UT_gv_v4FUg,1989-1990 Vermilion Sailor Jazz Band - Unknown Number - Vermilion High School
Unknown Number,otsa8oAiVpE,1994-1995 Vermilion Sailor Marching Band - Unknown Number
Unknown Number,6QP87B2Tlog,1994-1995 Vermilion Sailor Marching Band - Unknown Number - Anthony Wayne Band Festival
Unknown Number,n_07qz2v9vk,1995-1996 Vermilion Sailor Marching Band - Unknown Number - Band In Review
Unknown Number,EfLZCejussw,2017-2018 Vermilion High School Marching Band - Unknown Number - Fox News
Unknown Number Christmas Performance,Aqtv_vFy2IA,1989-1990 Vermilion Sailor Jazz Band - Unknown Number Christmas Performance
Unknown Opener,TvyWfZuuXLU,1985-1986 Vermilion Sailor Marching Band - Unknown Opener - Homecoming
Unknown Opener,Wd8_Nm_qRTs,1985-1986 Vermilion Sailor Marching Band - Unknown Opener - Full Show 1
Unknown Opener,kdB_496pLtc,1985-1986 Vermilion Sailor Marching Band - Unknown Opener
Unknown Song,b9eLWPe0lkA,1995-1996 Vermilion Sailor Marching Band - Unknown Song
Unknown Song,CNjC7iBhbl0,2018-2019 Vermilion Sailor Marching  Band  - Unknown Song
Up On The House Top,qQB0cBv8Kko,1989-1990 Vermilion Sailor Jazz Band - Up On The House Top - Vermilion High School
v Valley Forge,yRTYUntQbB0,2015-2016 Vermilion Sailor Marching Band - v Valley Forge - Full show  - Second Video
Vermilion Band Festival,odw4Yd4m6o8,1999-2000 Vermilion Sailor Marching Band  - Vermilion Band Festival - Havanna Express
Vermilion Band Festival,EJ8zLerwgs8,2016-2017 Vermilion Sailor Marching Band - Vermilion Band Festival
Vermilion High School Winterguard,RoZbuDjy3n0,2008-2009 Vermilion High School Winterguard - Show
Vermilion Lagoons Concert,pMU04U5CeK4,VCMA - Vermilion Lagoons Concert - 7-4-2008
Vermilion Marching Band Festival,TzkqR0k0QEU,1999-2000 Vermilion Sailor Marching Band  - Vermilion Marching Band Festival - Long Train Running
Vermilion Marching Band Festival,luNHfLM1hfo,2006-2007 Vermilion Sailor Marching Band - Vermilion Marching Band Festival - Long Train Running
Vermilion Marching Band Festival,XVKRZseV6aQ,2006-2007 Vermilion Sailor Marching Band - Vermilion Marching Band Festival - Love Me With All Your
Vermilion Marching Band Festival Show,YFfvlNvzM8o,1996-1997 Vermilion Sailor Marching Band - Vermilion Marching Band Festival Show
Vermilion Marching Band Festival Show,w_H-4viLZCo,1999-2000 Vermilion Sailor Marching Band - Vermilion Marching Band Festival Show
Vermilion Sailor Alumni and 1997,YCYPJwR4sAo,1997 Vermilion Sailor Alumni and 1997- 1998 Vermilion Sailor Marching Band - Script VHS
Vermilion Seniors,bLOHK_kgvZA,1991-1992 Vermilion Sailor Marching Band - Vermilion Seniors - Senior Night
Victory March,P0jTVeyDA8o,1991-1992 Vermilion Sailor Marching Band - Victory March - Snaking The Field - First Home Game
Victory March,LFAAPR7wixE,1992-1993 Vermilion Sailor Marching Band - Victory March - V John Adams
Victory March,kwHgbHz2N4s,1995-1996 Vermilion Sailor Marching Band - Victory March
